periodo_bisemanal,lugar,lugarId,longitude_lugar,latitude_lugar,contratos_novos,tipo_moto
2026-03-W05,Mottu Pouso Alegre,472,-45.9310217,-22.2407162,1,Usada
2025-09-W18,Mottu Bebedouro,214,-48.4715205,-20.9477937,3,Nova
2026-02-W03,Mottu Paranaguá - Donizete Motos,232,-48.5420907,-25.546194,3,Semi-nova
2025-12-W25,Mottu Muriaé,224,-42.3735529,-21.130193,1,Nova
2025-11-W23,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,5,Usada
2026-02-W03,Mottu Jaboatão dos Guararapes,554,-34.923914,-8.2183864,2,Usada
2026-02-W03,Mottu Piçarreira,183,-42.7586426,-5.061992,9,Usada
2026-02-W03,Mottu Divinópolis,174,-44.887042,-20.1475955,5,Semi-nova
2026-02-W03,Mottu Santa Inês,545,-45.3885756,-3.6618876,6,Nova
2025-07-W16,Mottu Bragança Paulista,281,-46.546081,-22.9539627,2,Nova
2025-07-W16,Mottu Cascavel,397,-53.4397167,-24.9485626,2,Nova
2026-01-W01,Mottu Botucatu,523,-48.4508739,-22.9005741,3,Semi-nova
2025-09-W18,Mottu Petrópolis,315,-43.1333199,-22.4193443,4,Nova
2025-09-W18,Mottu Divinópolis,174,-44.887042,-20.1475955,4,Nova
2025-04-W09,Mottu Mérida,249,-89.65309320000001,20.9862862,2,Usada
2025-11-W22,Mottu Itajaí,111,-48.6820452,-26.9133451,2,Usada
2025-09-W18,Mottu Mérida,249,-89.65309320000001,20.9862862,1,Usada
2024-11-W24,Mottu Caxias,366,-43.3561852,-4.8565282,1,Usada
2025-09-W18,Mottu Santo Antônio de Jesus,307,-39.2540168,-12.9620456,1,Semi-nova
2026-02-W03,Mottu Junqueirópolis,335,-51.438239,-21.513287,1,Usada
2026-01-W02,Mottu São Félix do Xingú,495,-51.9717026,-6.641552799999999,1,Nova
2024-10-W22,Mottu Ipatinga,55,-42.55526374,-19.45593409,1,Nova
2025-11-W22,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,1,Nova
2024-10-W22,Mottu Ipatinga,55,-42.55526374,-19.45593409,1,Outros
2025-11-W23,Mottu Cachoeiro de Itapemirim,505,-41.1280978,-20.8444091,5,Usada
2025-05-W10,Mottu Patos,300,-37.279752,-7.025593,14,Nova
2025-08-W16,Mottu Patos,300,-37.279752,-7.025593,7,Nova
2025-08-W16,Mottu Magé,317,-43.1860756,-22.6069978,26,Nova
2025-12-W26,Mottu Barbacena,299,-43.735971,-21.2315675,5,Nova
2025-12-W26,Mottu Quixadá,392,-39.0195832,-4.9668412,7,Nova
2025-09-W19,Mottu Gurupi,269,-49.0704712,-11.7229061,1,Nova
2025-09-W19,Mottu Itapeva,425,-48.8811563,-23.9879268,30,Nova
2025-09-W19,Mottu Camaragibe,324,-34.9686939,-8.0196345,7,Nova
2025-09-W19,Mottu Mérida,249,-89.65309320000001,20.9862862,3,Outros
2025-07-W15,Mottu Cosmópolis,302,-47.18924459999999,-22.637167,2,Nova
2026-01-W02,Mottu Duque de Caxias,469,-43.3044152,-22.7915257,6,Usada
2026-01-W02,Mottu Bragança,238,-46.7823569,-1.064328,2,Usada
2026-01-W02,Mottu Vila Leopoldina,477,-46.73993820067825,-23.522765519916486,11,Semi-nova
2025-03-W05,Mottu Ananindeua,122,-48.3808784,-1.3471502,18,Usada
2025-03-W05,Mottu Parnaíba,115,-41.7433568,-2.9196028,3,Nova
2025-06-W12,Mottu Camaçari,173,-38.3265349,-12.7028234,8,Usada
2025-06-W12,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,22,Usada
2025-01-W01,Mottu Mexico Guadalajara,47,-103.31507792883569,20.595217564717,6,Usada
2025-10-W22,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,6,Semi-nova
2026-03-W05,Mottu Piçarreira,183,-42.7586426,-5.061992,10,Usada
2026-03-W05,Mottu São José dos Pinhais,775,-49.2010878,-25.5391055,10,Nova
2025-06-W13,Mottu São João da Boa Vista,219,-46.7974798,-21.979199,2,Nova
2025-05-W11,Mottu Parnaíba,115,-41.7433568,-2.9196028,13,Nova
2025-04-W08,Mottu Vila Isabel,225,-43.2561787,-22.9171447,15,Nova
2025-04-W08,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,14,Nova
2025-10-W20,Mottu Guarapari,468,-40.49502074473068,-20.651749889355017,3,Nova
2025-10-W21,Mottu Rio Claro,186,-47.5632049,-22.3985393,6,Nova
2025-10-W21,Mottu Crato,295,-39.39295449999999,-7.225556,13,Nova
2025-10-W21,Mottu Igarapé-Açu,510,-47.6210951,-1.1192477,3,Nova
2025-10-W21,Mottu Los Reyes,413,-98.97132933139802,19.35118865932061,15,Usada
2025-10-W21,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,3,Usada
2026-01-W03,Mottu Marília,536,-49.9530603,-22.221077,5,Nova
2026-01-W03,Mottu Mérida,249,-89.65309320000001,20.9862862,5,Semi-nova
2025-12-W25,Mottu Iguatu,401,-39.2972811,-6.3567887,2,Nova
2025-12-W25,Mottu Pouso Alegre,472,-45.9310217,-22.2407162,6,Semi-nova
2025-12-W25,Mottu Araçatuba,109,-50.4516739,-21.227716,21,Nova
2025-12-W25,Mottu Jaboatão dos Guararapes,554,-34.923914,-8.2183864,9,Nova
2025-10-W22,Mottu Mongaguá,323,-46.673477,-24.120386,5,Nova
2025-10-W22,Mottu Linhares,258,-40.0475241,-19.3904254,4,Semi-nova
2025-07-W14,Mottu Sete Lagoas,372,-44.22583350000001,-19.469763,4,Nova
2026-02-W05,Mottu Itapecerica da Serra,424,-46.8559486,-23.6909795,1,Nova
2026-02-W05,Mottu Piçarreira,183,-42.7586426,-5.061992,3,Nova
2026-02-W05,Mottu Presidente Prudente,252,-51.3895305,-22.1344451,7,Semi-nova
2025-02-W03,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,7,Nova
2025-10-W21,Mottu Novo Hamburgo,448,-51.1406986,-29.6857407,6,Nova
2025-08-W18,Mottu Cancún,107,-86.8215294,21.1768542,7,Nova
2025-08-W18,Mottu Presidente Prudente,252,-51.3895305,-22.1344451,6,Semi-nova
2026-01-W02,Mottu Mérida,249,-89.65309320000001,20.9862862,14,Semi-nova
2026-01-W02,Mottu Teresópolis,558,-42.9634821,-22.4048931,4,Nova
2025-05-W11,Mottu Carapicuíba,205,-46.8290359,-23.5580563,6,Nova
2025-06-W12,Mottu Ipatinga,55,-42.55526374,-19.45593409,2,Usada
2025-11-W23,Mottu Petrópolis,315,-43.1333199,-22.4193443,4,Usada
2025-08-W17,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,15,Usada
2025-07-W13,Mottu Linhares,258,-40.0475241,-19.3904254,2,Nova
2025-07-W13,Mottu Caraguatatuba,213,-45.4249878,-23.6251264,1,Nova
2025-07-W13,Mottu Ananindeua,122,-48.3808784,-1.3471502,2,Usada
2025-07-W13,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,1,Usada
2025-12-W26,Mottu Palhoça,296,-48.6580545,-27.6348873,4,Nova
2025-12-W26,Mottu Ourinhos,475,-49.8595418,-22.9904893,11,Nova
2025-04-W09,Mottu Presidente Prudente,252,-51.3895305,-22.1344451,12,Nova
2025-10-W20,Mottu São José de Ribamar,513,-44.15766835212708,-2.5513641091356254,12,Nova
2026-01-W02,Mottu Jacundá,487,-49.1199482,-4.4395089,1,Nova
2026-01-W02,Mottu Salinópolis,479,-47.35019639999999,-0.6232963000000001,6,Nova
2025-08-W17,Mottu Tatuí,119,-47.8429839,-23.3501799,5,Nova
2025-08-W17,Mottu Bezerros,343,-35.7465192,-8.2312209,1,Nova
2026-01-W01,Mottu Tobias Barreto,362,-38.0006433,-11.1836194,1,Nova
2026-02-W04,Mottu Playa del Carmen - Servimotos,772,-87.06575990033747,20.64553536400235,11,Nova
2026-02-W04,Mottu Petrolina,309,-40.5028377,-9.383327,5,Semi-nova
2026-02-W04,Mottu Aracati,274,-37.7735402,-4.5698606,3,Semi-nova
2026-03-W05,Mottu Bayeux,384,-34.9156504,-7.122825,4,Semi-nova
2025-08-W16,Mottu Cabo de Santo Agostinho,330,-35.0246031,-8.2865248,5,Nova
2026-01-W03,Mottu Dourados,77,-54.80639619999999,-22.2367098,1,Semi-nova
2025-01-W01,Mottu CDMX Cien Metros,85,-99.1507383881324,19.505780122172116,15,Usada
2026-02-W03,Mottu Itapipoca,357,-39.5764819,-3.4974159,2,Nova
2026-02-W03,Mottu Toluca,459,-99.6648862,19.2916126,15,Nova
2025-12-W24,Mottu Nossa Senhora do Socorro,507,-37.0738347,-10.8524236,3,Semi-nova
2025-12-W24,Mottu Igarassu,322,-34.906269,-7.869675999999999,4,Nova
2025-12-W24,Mottu Itaboraí - Bil Motos,331,-42.8758193,-22.7489642,5,Semi-nova
2025-05-W10,Mottu Bertioga,211,-46.0803699171158,-23.8012928109738,6,Nova
2025-05-W10,Mottu Ribeirão das Neves,222,-44.0788524,-19.7784302,3,Nova
2025-08-W16,Mottu Maricá,332,-42.9612723,-22.9015342,2,Nova
2024-07-W15,Mottu Sobral,74,-40.34562064729332,-3.6994555083990392,1,Outros
2025-11-W23,Mottu Viamão,451,-51.0336219,-30.0830061,2,Nova
2025-11-W23,Mottu Eunápolis - Careca Motos,301,-39.579884,-16.371348,7,Nova
2026-03-W05,Mottu Poços de Caldas,515,-46.6022363,-21.782385,4,Nova
2026-01-W01,Mottu Açailândia,529,-47.4997573,-4.947682299999999,3,Nova
2026-01-W01,Mottu Taubaté,104,-45.5488881,-23.0227473,15,Nova
2025-07-W15,Mottu Leme,415,-47.3875432,-22.1991483,2,Nova
2024-12-W25,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,2,Nova
2025-04-W08,Mottu Sobral,74,-40.34562064729332,-3.6994555083990392,10,Nova
2025-09-W20,Mottu Cancún,107,-86.8215294,21.1768542,1,Outros
2025-09-W19,Mottu Lagarto,462,-37.6611946,-10.9297232,1,Semi-nova
2025-10-W20,Mottu Jaraguá do Sul,286,-49.0718982,-26.478849,3,Nova
2025-06-W13,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,3,Semi-nova
2025-06-W13,Mottu Santo André - BM Motos,176,-46.5268879,-23.6619543,5,Nova
2025-04-W08,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,3,Nova
2025-11-W24,Mottu Nova Iguaçu - PEP Motos,377,-43.4376618,-22.7577747,16,Nova
2025-11-W24,Mottu Atibaia,270,-46.565403,-23.1165566,3,Nova
2025-11-W24,Mottu Dourados,77,-54.80639619999999,-22.2367098,9,Nova
2025-11-W24,Mottu Suzano,187,-46.3071851,-23.5467218,6,Nova
2026-02-W05,Mottu Arcoverde,349,-37.0650067,-8.4311963,3,Nova
2026-02-W05,Mottu Paranaguá,557,-48.5163377,-25.5267138,4,Nova
2026-02-W05,Mottu Messejana,402,-38.4827516,-3.8372596,3,Usada
2025-11-W24,Mottu Los Reyes,413,-98.97132933139802,19.35118865932061,14,Semi-nova
2024-09-W19,Mottu Ananindeua,122,-48.3808784,-1.3471502,1,Usada
2025-04-W09,Mottu Louveira,121,-46.9771,-23.0859872,1,Nova
2025-04-W09,Mottu São João da Boa Vista,219,-46.7974798,-21.979199,2,Nova
2025-08-W18,Mottu Parnaíba,115,-41.7433568,-2.9196028,1,Semi-nova
2025-12-W24,Mottu Pouso Alegre,472,-45.9310217,-22.2407162,1,Nova
2025-12-W24,Mottu Limeira,96,-47.4157532,-22.5608157,1,Semi-nova
2026-02-W05,Mottu Porto Seguro,329,-39.0740837587514,-16.4245382185599,2,Semi-nova
2025-09-W18,Mottu Araras,160,-47.3660074,-22.3607698,3,Nova
2025-09-W18,Mottu Bezerros,343,-35.7465192,-8.2312209,2,Nova
2025-09-W18,Mottu Itabuna,116,-39.2906588,-14.8154373,4,Semi-nova
2025-09-W18,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,3,Usada
2025-06-W13,Mottu Pelotas,203,-52.3373271,-31.7742644,2,Semi-nova
2025-08-W17,Mottu Cachoeiro de Itapemirim - JR Motos,466,-41.1466635,-20.8481789,2,Nova
2025-05-W09,Mottu Itajaí,111,-48.6820452,-26.9133451,9,Nova
2025-12-W26,Mottu Volta Redonda,396,-44.1191871,-22.5065651,2,Semi-nova
2025-10-W21,Mottu Nova Iguaçu,478,-43.4301659,-22.7650319,3,Semi-nova
2026-03-W05,Mottu Barreiras,259,-44.9728064,-12.1418617,1,Semi-nova
2025-11-W24,Mottu Canaã dos Carajás,488,-49.85307599999999,-6.519234,3,Nova
2025-10-W22,Mottu Tatuí,119,-47.8429839,-23.3501799,1,Semi-nova
2025-10-W21,Mottu Poranga,467,-40.9206306,-4.7445623,1,Nova
2025-08-W16,Mottu Arcoverde,349,-37.0650067,-8.4311963,1,Nova
2025-06-W13,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,4,Nova
2025-12-W26,Mottu Patos de Minas,509,-46.51417550000001,-18.607181,2,Usada
2025-11-W24,Mottu São Leopoldo,452,-51.1503573,-29.7526475,3,Nova
2026-01-W01,Mottu Valinhos,409,-46.9907972,-22.9815375,2,Nova
2025-07-W15,Mottu Teixeira de Freitas,284,-39.7213338,-17.5363953,2,Semi-nova
2026-02-W04,Mottu Avaré,454,-48.9303262,-23.1128285,1,Usada
2026-02-W04,Mottu Ipatinga,55,-42.55526374,-19.45593409,1,Semi-nova
2025-05-W09,Mottu Ipojuca,267,-35.011411,-8.435336,5,Nova
2025-10-W20,Mottu Umuarama,227,-53.3119251,-23.7537552,1,Nova
2025-09-W19,Mottu Porto Nacional,268,-48.4122324,-10.7024186,1,Nova
2025-11-W22,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,4,Semi-nova
2025-11-W22,Mottu Duque de Caxias,469,-43.3044152,-22.7915257,13,Nova
2026-02-W04,Mottu Araruama,333,-42.3538979,-22.879673,2,Nova
2026-03-W06,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,6,Nova
2026-03-W06,Mottu Eunápolis,417,-39.5861931,-16.3726725,2,Nova
2026-03-W06,Mottu Caraguatatuba,213,-45.4249878,-23.6251264,1,Nova
2026-03-W06,Mottu Edomex Coacalco,499,-99.07681559999999,19.6330446,5,Nova
2025-10-W22,Mottu Guadalajara Centro,113,-103.36324951349236,20.658141599503214,3,Nova
2025-08-W17,Mottu São João Del Rei,399,-44.2521419,-21.1276679,1,Nova
2025-09-W18,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,15,Nova
2025-09-W18,Mottu Cabo de Santo Agostinho,330,-35.0246031,-8.2865248,5,Nova
2025-10-W20,Mottu Novo Hamburgo,448,-51.1406986,-29.6857407,2,Nova
2025-09-W18,Mottu Toledo,463,-53.7600405,-24.7337473,4,Nova
2025-11-W22,Mottu Ji Paraná,416,-61.92942919999999,-10.8862538,2,Semi-nova
2026-01-W02,Mottu Tianguá,380,-40.99709,-3.7316536,2,Nova
2025-12-W26,Mottu Cascavel,397,-53.4397167,-24.9485626,1,Semi-nova
2025-12-W27,Mottu Pelotas,203,-52.3373271,-31.7742644,1,Nova
2024-05-W11,Mottu Itajaí,111,-48.6820452,-26.9133451,1,Usada
2026-01-W02,Mottu Rio Claro,186,-47.5632049,-22.3985393,1,Usada
2025-09-W18,Mottu Muriaé,224,-42.3735529,-21.130193,2,Nova
2025-11-W23,Mottu Castanhal,365,-47.9371906,-1.2934534,26,Nova
2025-11-W23,Mottu Vila Leopoldina,477,-46.73993820067825,-23.522765519916486,19,Usada
2025-09-W20,Mottu Votorantim,204,-47.4394575,-23.5286555,4,Nova
2025-07-W14,Mottu Alagoinhas,110,-38.4132317,-12.1514227,3,Semi-nova
2025-08-W16,Mottu Votuporanga - GF Motos,217,-49.9667809,-20.4251399,3,Nova
2025-08-W16,Mottu Jaboticabal,275,-48.3188887,-21.2595909,8,Nova
2025-09-W19,Mottu Itajaí,111,-48.6820452,-26.9133451,22,Nova
2025-09-W19,Mottu Aracati,274,-37.7735402,-4.5698606,13,Nova
2025-04-W08,Mottu Alagoinhas,110,-38.4132317,-12.1514227,21,Nova
2025-07-W15,Mottu Ananindeua,122,-48.3808784,-1.3471502,85,Nova
2025-07-W14,Mottu Barretos,209,-48.5645751,-20.5408513,13,Nova
2026-01-W02,Mottu Araraquara,188,-48.1791376,-21.7801746,12,Nova
2026-01-W02,Mottu Sete Lagoas,372,-44.22583350000001,-19.469763,6,Semi-nova
2025-03-W05,Mottu Ananindeua,122,-48.3808784,-1.3471502,4,Semi-nova
2025-06-W12,Mottu Crato,295,-39.39295449999999,-7.225556,14,Nova
2025-06-W12,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,13,Nova
2025-01-W01,Mottu Cancún,107,-86.8215294,21.1768542,37,Nova
2026-03-W05,Mottu Patos,300,-37.279752,-7.025593,5,Nova
2026-03-W05,Mottu Teixeira de Freitas,284,-39.7213338,-17.5363953,13,Nova
2026-03-W05,Mottu Camboriú,289,-48.6528917,-27.0152109,13,Nova
2026-03-W05,Mottu Rio Claro,186,-47.5632049,-22.3985393,8,Usada
2025-06-W13,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,9,Nova
2025-05-W11,Mottu Suzano,187,-46.3071851,-23.5467218,8,Nova
2025-10-W21,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,10,Usada
2026-01-W03,Mottu Santo André - BM Motos,176,-46.5268879,-23.6619543,1,Nova
2025-12-W25,Mottu Itajaí,111,-48.6820452,-26.9133451,4,Usada
2025-12-W25,Mottu Limeira,96,-47.4157532,-22.5608157,7,Nova
2025-12-W25,Mottu Canoas,460,-51.1746266,-29.9403965,1,Nova
2026-01-W01,Mottu Patos de Minas,509,-46.51417550000001,-18.607181,2,Usada
2026-01-W01,Mottu Icoaraci,404,-48.4532355,-1.3183456,13,Semi-nova
2025-10-W22,Mottu Rio Claro,186,-47.5632049,-22.3985393,2,Nova
2026-02-W05,Mottu Divinópolis,174,-44.887042,-20.1475955,2,Nova
2026-02-W05,Mottu Monte Alto,414,-48.4965335,-21.2661451,1,Nova
2026-02-W05,Mottu Campo Grande - RJ,497,-43.5693954,-22.9247959,12,Nova
2025-10-W21,Mottu Belo Jardim,346,-36.4178746,-8.3413148,2,Nova
2025-08-W18,Mottu Los Reyes,413,-98.97132933139802,19.35118865932061,12,Nova
2025-08-W18,Mottu Sertãozinho,215,-48.0109954,-21.1358005,1,Nova
2026-01-W02,Mottu Santa Bárbara - Bizelli Motos,182,-47.3807488,-22.7520308,2,Semi-nova
2026-02-W04,Mottu Araras,160,-47.3660074,-22.3607698,2,Nova
2026-02-W04,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,16,Semi-nova
2025-03-W06,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,28,Nova
2026-01-W02,Mottu Itapecerica da Serra,424,-46.8559486,-23.6909795,5,Nova
2025-06-W12,Mottu Guadalajara Centro,113,-103.36324951349236,20.658141599503214,2,Outros
2025-11-W23,Mottu Camaçari,173,-38.3265349,-12.7028234,14,Semi-nova
2025-02-W05,Mottu Itabuna,116,-39.2906588,-14.8154373,10,Nova
2025-12-W26,Mottu Parnaíba,115,-41.7433568,-2.9196028,17,Nova
2025-12-W26,Mottu Crato,295,-39.39295449999999,-7.225556,7,Nova
2025-12-W26,Mottu Lorena,484,-45.1072046,-22.7348859,11,Nova
2025-12-W26,Mottu Paranaguá,557,-48.5163377,-25.5267138,6,Nova
2025-03-W06,Mottu Sertãozinho,215,-48.0109954,-21.1358005,2,Nova
2025-10-W20,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,5,Semi-nova
2025-10-W20,Mottu Los Reyes,413,-98.97132933139802,19.35118865932061,1,Outros
2025-12-W25,Mottu Blumenau,356,-49.08405880000001,-26.8920532,9,Semi-nova
2025-09-W19,Mottu Estância,374,-37.4414444,-11.2646164,1,Nova
2025-09-W19,Mottu Taubaté,104,-45.5488881,-23.0227473,11,Nova
2024-04-W08,Mottu Mexico Guadalajara,47,-103.31507792883569,20.595217564717,9,Usada
2026-02-W04,Mottu Itu,98,-47.3089725,-23.2722455,3,Nova
2026-03-W05,Mottu Rio das Ostras,338,-41.924806,-22.5048776,7,Nova
2026-03-W05,Mottu Andradas,445,-46.5760669,-22.0732261,2,Nova
2025-08-W16,Mottu Luís Eduardo Magalhães,350,-45.7943531,-12.0825891,2,Nova
2026-01-W03,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,1,Nova
2025-12-W25,Mottu Cancún,107,-86.8215294,21.1768542,3,Usada
2025-10-W22,Mottu Piripiri,525,-41.7758025,-4.2633075,1,Nova
2025-09-W19,Mottu Barretos,209,-48.5645751,-20.5408513,12,Nova
2025-09-W19,Mottu Redenção,493,-50.0291246,-8.0344328,1,Nova
2024-08-W18,Mottu Sobral,74,-40.34562064729332,-3.6994555083990392,11,Nova
2026-02-W03,Mottu Maracanaú,180,-38.5836855,-3.8404468,26,Semi-nova
2026-02-W03,Mottu Camboriú,289,-48.6528917,-27.0152109,7,Nova
2026-02-W03,Mottu Botucatu,523,-48.4508739,-22.9005741,14,Nova
2026-02-W03,Mottu Itu,98,-47.3089725,-23.2722455,2,Nova
2025-02-W03,Mottu Taubaté,104,-45.5488881,-23.0227473,3,Nova
2025-12-W24,Mottu Tailândia,318,-48.9501481458016,-2.95851336005437,1,Nova
2025-12-W24,Mottu Pouso Alegre,472,-45.9310217,-22.2407162,2,Semi-nova
2025-12-W24,Mottu Vila Leopoldina,477,-46.73993820067825,-23.522765519916486,6,Usada
2025-05-W10,Mottu Araucária,234,-49.406216,-25.5858511,4,Nova
2025-05-W10,Mottu Taubaté,104,-45.5488881,-23.0227473,13,Nova
2025-06-W12,Mottu Araucária,234,-49.406216,-25.5858511,6,Nova
2025-02-W05,Mottu Divinópolis,174,-44.887042,-20.1475955,1,Nova
2026-03-W05,Mottu Playa del Carmen - Servimotos,772,-87.06575990033747,20.64553536400235,1,Semi-nova
2026-01-W01,Mottu Volta Redonda,396,-44.1191871,-22.5065651,4,Semi-nova
2026-01-W01,Mottu Porto Seguro,329,-39.0740837587514,-16.4245382185599,26,Nova
2025-07-W15,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,6,Semi-nova
2025-07-W15,Mottu Jaguaribe,398,-38.6224875,-5.8942111,3,Nova
2025-05-W10,Mottu Divinópolis,174,-44.887042,-20.1475955,1,Usada
2025-05-W10,Mottu Itanhaém,325,-46.81312,-24.1917262,6,Nova
2025-11-W23,Mottu Valinhos,409,-46.9907972,-22.9815375,1,Nova
2025-11-W23,Mottu Duque de Caxias,469,-43.3044152,-22.7915257,4,Semi-nova
2026-01-W02,Mottu São Leopoldo,452,-51.1503573,-29.7526475,2,Nova
2026-01-W02,Mottu Capanema,480,-47.179144,-1.188381,1,Nova
2025-08-W17,Mottu Igarassu,322,-34.906269,-7.869675999999999,1,Nova
2025-08-W17,Mottu Várzea Grande,473,-56.13281019999999,-15.6685583,12,Nova
2025-01-W02,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,3,Semi-nova
2025-06-W13,Mottu Livramento de Nossa Senhora,345,-41.8419522,-13.652887,5,Nova
2025-06-W12,Mottu Mauá,177,-46.4473626,-23.6751585,1,Nova
2025-12-W26,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,1,Semi-nova
2025-11-W24,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,8,Nova
2025-11-W24,Mottu Leme,415,-47.3875432,-22.1991483,10,Nova
2025-08-W18,Mottu Americana - Bicudo Motos,97,-47.3452417,-22.7449354,1,Semi-nova
2025-08-W18,Mottu Tatuí,119,-47.8429839,-23.3501799,1,Semi-nova
2025-12-W24,Mottu Atibaia,270,-46.565403,-23.1165566,2,Nova
2025-11-W23,Mottu Jequié,271,-40.0720649,-13.8539274,3,Nova
2025-10-W22,Mottu Valinhos,409,-46.9907972,-22.9815375,1,Nova
2025-04-W07,Mottu Barreiras,259,-44.9728064,-12.1418617,4,Nova
2024-10-W21,Mottu Ipatinga,55,-42.55526374,-19.45593409,1,Outros
2025-11-W24,Mottu Camboriú,289,-48.6528917,-27.0152109,6,Semi-nova
2025-07-W15,Mottu Palhoça,296,-48.6580545,-27.6348873,2,Nova
2025-10-W20,Mottu Cascavel,397,-53.4397167,-24.9485626,3,Nova
2025-10-W20,Mottu Rio Claro,186,-47.5632049,-22.3985393,1,Usada
2026-03-W05,Mottu Salinópolis,479,-47.35019639999999,-0.6232963000000001,1,Semi-nova
2025-11-W22,Mottu Petrolina,309,-40.5028377,-9.383327,1,Semi-nova
2025-11-W22,Mottu Caxias,366,-43.3561852,-4.8565282,7,Nova
2025-11-W22,Mottu Itapeva,425,-48.8811563,-23.9879268,5,Nova
2025-11-W22,Mottu Guadalajara Centro,113,-103.36324951349236,20.658141599503214,7,Nova
2026-02-W04,Mottu Camaragibe,324,-34.9686939,-8.0196345,3,Nova
2026-03-W06,Mottu Avaré,454,-48.9303262,-23.1128285,2,Nova
2026-03-W06,Mottu Mauá,177,-46.4473626,-23.6751585,1,Nova
2025-05-W09,Mottu Cancún,107,-86.8215294,21.1768542,1,Usada
2026-03-W05,Mottu Votuporanga,542,-49.9901962,-20.4221749,1,Nova
2025-09-W18,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,11,Nova
2025-09-W18,Mottu Itapira,412,-46.8197923,-22.4278774,3,Nova
2025-09-W18,Mottu Ipojuca,267,-35.011411,-8.435336,4,Nova
2025-04-W07,Mottu Mauá,177,-46.4473626,-23.6751585,3,Nova
2025-11-W23,Mottu Barreirinhas,531,-42.8279309,-2.7573349,1,Nova
2025-07-W16,Mottu Limeira,96,-47.4157532,-22.5608157,3,Nova
2025-07-W16,Mottu Crato,295,-39.39295449999999,-7.225556,4,Nova
2025-07-W16,Mottu Blumenau,356,-49.08405880000001,-26.8920532,1,Nova
2025-07-W16,Mottu Santa Bárbara - Bizelli Motos,182,-47.3807488,-22.7520308,3,Nova
2025-10-W20,Mottu Sarandi,228,-51.873397,-23.4463653,1,Nova
2025-08-W17,Mottu Birigui,218,-50.3595646,-21.3002316,1,Nova
2025-08-W16,Mottu Vitória,405,-40.3129523,-20.3089927,1,Semi-nova
2025-01-W02,Mottu Cotia,181,-46.91109100000001,-23.6017621,3,Nova
2024-11-W23,Mottu Mexico Guadalajara,47,-103.31507792883569,20.595217564717,3,Outros
2025-11-W22,Mottu Fernandópolis,334,-50.2524636,-20.2743632,2,Nova
2025-11-W22,Mottu Vitória de Santo Antão,250,-35.304595,-8.117414300000002,4,Usada
2025-11-W22,Mottu Sinop,526,-55.5130393,-11.814819,1,Nova
2025-10-W21,Mottu Betim,220,-44.1933601,-19.9660848,1,Nova
2025-11-W23,Mottu Bezerros,343,-35.7465192,-8.2312209,1,Nova
2025-11-W23,Mottu Nova Iguaçu,478,-43.4301659,-22.7650319,6,Usada
2025-12-W26,Mottu Aracati,274,-37.7735402,-4.5698606,2,Usada
2025-09-W18,Mottu São Caetano do Sul,422,-46.567018,-23.629382,1,Nova
2025-06-W13,Mottu Catanduva,208,-48.981545,-21.1277184,1,Nova
2025-12-W26,Mottu Suzano,187,-46.3071851,-23.5467218,1,Semi-nova
2025-11-W22,Mottu Tucumã,494,-51.145936,-6.7508881,1,Nova
2025-11-W23,Mottu Maracanaú,180,-38.5836855,-3.8404468,17,Semi-nova
2025-05-W10,Mottu Divinópolis,174,-44.887042,-20.1475955,3,Nova
2025-08-W16,Mottu Santo André - BM Motos,176,-46.5268879,-23.6619543,4,Nova
2025-07-W14,Mottu Salto,170,-47.2871771,-23.1988464,11,Nova
2025-09-W19,Mottu Magé,317,-43.1860756,-22.6069978,40,Nova
2025-09-W19,Mottu Guarapari,468,-40.49502074473068,-20.651749889355017,4,Nova
